session,ts_ms,action,gross_bps,net_bps,mid,spread_bps,pred_raw,calibrated,exec_ready
20260818-191426,1787080625449,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3752404057325956,-0.5717989357779674,False
20260818-191426,1787080625316,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3844887064961782,-0.5717989357779674,False
20260818-191426,1787080625551,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38374792865655954,-0.5717989357779674,False
20260818-191426,1787080625653,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3738599253186801,-0.5717989357779674,False
20260818-191426,1787080625755,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3557849600634116,-0.030626521207023683,False
20260818-191426,1787080625857,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38084706107124405,-0.5717989357779674,False
20260818-191426,1787080625959,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38578141300697727,-0.5717989357779674,False
20260818-191426,1787080626061,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38262083180661915,-0.5717989357779674,False
20260818-191426,1787080626163,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3859370984860733,-0.5717989357779674,False
20260818-191426,1787080626265,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3921743668417155,-0.5717989357779674,False
20260818-191426,1787080626367,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3862597289353718,-0.5717989357779674,False
20260818-191426,1787080626469,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3835431773614391,-0.5717989357779674,False
20260818-191426,1787080626571,SELL,-0.0,-4.6658,64688.95,0.015459,-0.387579279534714,-0.5717989357779674,False
20260818-191426,1787080626673,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38641273813938565,-0.5717989357779674,False
20260818-191426,1787080626775,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3804919093537847,-0.5717989357779674,False
20260818-191426,1787080626877,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3871719250438182,-0.5717989357779674,False
20260818-191426,1787080626979,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3613096411644244,-0.030626521207023683,False
20260818-191426,1787080627081,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37351760217578894,-0.5717989357779674,False
20260818-191426,1787080627183,SELL,-0.0,-4.6658,64688.95,0.015459,-0.377178503840314,-0.5717989357779674,False
20260818-191426,1787080627285,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37607801037369587,-0.5717989357779674,False
20260818-191426,1787080627387,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37463135351490134,-0.5717989357779674,False
20260818-191426,1787080627489,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37614037773276526,-0.5717989357779674,False
20260818-191426,1787080627591,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37531077893846915,-0.5717989357779674,False
20260818-191426,1787080627693,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3755669709292236,-0.5717989357779674,False
20260818-191426,1787080627795,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3727581139933092,-0.5717989357779674,False
20260818-191426,1787080627897,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3786270411888005,-0.5717989357779674,False
20260818-191426,1787080627999,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3835048736284204,-0.5717989357779674,False
20260818-191426,1787080628101,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37789439783560935,-0.5717989357779674,False
20260818-191426,1787080628203,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3795466481407211,-0.5717989357779674,False
20260818-191426,1787080628305,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37115856932825314,-0.5717989357779674,False
20260818-191426,1787080628247,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3772715503972393,-0.5717989357779674,False
20260818-191426,1787080628407,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3655652467404152,-0.030626521207023683,False
20260818-191426,1787080628509,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37669004150296753,-0.5717989357779674,False
20260818-191426,1787080628611,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3824432461808203,-0.5717989357779674,False
20260818-191426,1787080628713,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37492584383338984,-0.5717989357779674,False
20260818-191426,1787080628815,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3780625934058502,-0.5717989357779674,False
20260818-191426,1787080628917,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37595698698288077,-0.5717989357779674,False
20260818-191426,1787080628847,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37412792401605804,-0.5717989357779674,False
20260818-191426,1787080629019,SELL,-0.0,-4.6658,64688.95,0.015459,-0.36915225404762536,-0.5717989357779674,False
20260818-191426,1787080629121,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37464602914760553,-0.5717989357779674,False
20260818-191426,1787080629223,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37955258003429787,-0.5717989357779674,False
20260818-191426,1787080629325,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3609728326723061,-0.030626521207023683,False
20260818-191426,1787080629427,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37962617913681346,-0.5717989357779674,False
20260818-191426,1787080629367,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37626405312603645,-0.5717989357779674,False
20260818-191426,1787080629529,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37294303875364704,-0.5717989357779674,False
20260818-191426,1787080629631,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37208952992926575,-0.5717989357779674,False
20260818-191426,1787080629733,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3746038620099577,-0.5717989357779674,False
20260818-191426,1787080629835,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37552258062876215,-0.5717989357779674,False
20260818-191426,1787080629937,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3697194465102099,-0.5717989357779674,False
20260818-191426,1787080630039,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37617180239348796,-0.5717989357779674,False
20260818-191426,1787080630141,SELL,-0.0,-4.6658,64688.95,0.015459,-0.36665222002469516,-0.030626521207023683,False
20260818-191426,1787080630243,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3765507799056598,-0.5717989357779674,False
20260818-191426,1787080630345,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3725413928466557,-0.5717989357779674,False
20260818-191426,1787080630447,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37347716899791644,-0.5717989357779674,False
20260818-191426,1787080630549,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38290015386007187,-0.5717989357779674,False
20260818-191426,1787080630455,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3858041505141239,-0.5717989357779674,False
20260818-191426,1787080630651,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38456777162184147,-0.5717989357779674,False
20260818-191426,1787080630580,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38624636120598527,-0.5717989357779674,False
20260818-191426,1787080630753,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3795192658586229,-0.5717989357779674,False
20260818-191426,1787080630855,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3813062079357428,-0.5717989357779674,False
20260818-191426,1787080630957,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38836972809033404,-0.5717989357779674,False
20260818-191426,1787080631059,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38337237614235115,-0.5717989357779674,False
20260818-191426,1787080631161,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38816834470901324,-0.5717989357779674,False
20260818-191426,1787080631263,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38255510739561577,-0.5717989357779674,False
20260818-191426,1787080631365,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38022622640881637,-0.5717989357779674,False
20260818-191426,1787080631467,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3823498526748284,-0.5717989357779674,False
20260818-191426,1787080631569,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4007523771275166,-0.5717989357779674,False
20260818-191426,1787080631671,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3874045300828122,-0.5717989357779674,False
20260818-191426,1787080631773,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38393022800459203,-0.5717989357779674,False
20260818-191426,1787080631875,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38903998579025983,-0.5717989357779674,False
20260818-191426,1787080631977,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38265163617081727,-0.5717989357779674,False
20260818-191426,1787080632079,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37162651297705734,-0.5717989357779674,False
20260818-191426,1787080632001,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3772259634626905,-0.5717989357779674,False
20260818-191426,1787080632181,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3787466455002018,-0.5717989357779674,False
20260818-191426,1787080632283,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3730857560104233,-0.5717989357779674,False
20260818-191426,1787080632175,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3754268045386607,-0.5717989357779674,False
20260818-191426,1787080632385,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37334493499376237,-0.5717989357779674,False
20260818-191426,1787080632487,SELL,-0.0,-4.6658,64688.95,0.015459,-0.369064298882734,-0.5717989357779674,False
20260818-191426,1787080632589,SELL,-0.0,-4.6658,64688.95,0.015459,-0.36355842998528326,-0.030626521207023683,False
20260818-191426,1787080632691,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3721914257542101,-0.5717989357779674,False
20260818-191426,1787080632793,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38106340778095543,-0.5717989357779674,False
20260818-191426,1787080632895,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3670868382122457,-0.030626521207023683,False
20260818-191426,1787080632997,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37764285988211804,-0.5717989357779674,False
20260818-191426,1787080633099,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37607201495581594,-0.5717989357779674,False
20260818-191426,1787080633201,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3761817061993716,-0.5717989357779674,False
20260818-191426,1787080633303,SELL,-0.0,-4.6658,64688.95,0.015459,-0.373037128735982,-0.5717989357779674,False
20260818-191426,1787080633405,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3806202391254208,-0.5717989357779674,False
20260818-191426,1787080633507,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3739340891773975,-0.5717989357779674,False
20260818-191426,1787080633609,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3796902392517359,-0.5717989357779674,False
20260818-191426,1787080633711,SELL,-0.0,-4.6658,64688.95,0.015459,-0.38164965299719916,-0.5717989357779674,False
20260818-191426,1787080633813,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37409681202957185,-0.5717989357779674,False
20260818-191426,1787080633915,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3760834240574256,-0.5717989357779674,False
20260818-191426,1787080634017,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3747873990992279,-0.5717989357779674,False
20260818-191426,1787080634119,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3695983389803435,-0.5717989357779674,False
20260818-191426,1787080634221,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3732449633525506,-0.5717989357779674,False
20260818-191426,1787080634107,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3776804487401169,-0.5717989357779674,False
20260818-191426,1787080634323,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37283647978930073,-0.5717989357779674,False
20260818-191426,1787080634425,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3740558783069819,-0.5717989357779674,False
20260818-191426,1787080634288,SELL,-0.0,-4.6658,64688.95,0.015459,-0.378028341811185,-0.5717989357779674,False
20260818-191426,1787080634527,SELL,-0.0,-4.6658,64688.95,0.015459,-0.380955203098639,-0.5717989357779674,False
20260818-191426,1787080634629,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3778229990201583,-0.5717989357779674,False
20260818-191426,1787080634487,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37984554413304245,-0.5717989357779674,False
20260818-191426,1787080634669,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3800930261010434,-0.5717989357779674,False
20260818-191426,1787080634731,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37831137537828013,-0.5717989357779674,False
20260818-191426,1787080634833,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3798821758846603,-0.5717989357779674,False
20260818-191426,1787080634694,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3803119080731528,-0.5717989357779674,False
20260818-191426,1787080634935,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3773652811707136,-0.5717989357779674,False
20260818-191426,1787080635037,SELL,-0.0,-4.6658,64688.95,0.015459,-0.37465167693993046,-0.5717989357779674,False
20260818-191426,1787080635139,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3837804847940843,-0.5717989357779674,False
20260818-191426,1787080635241,SELL,-0.0,-4.6658,64688.95,0.015459,-0.3835578480708966,-0.5717989357779674,False
20260818-191426,1787080635343,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4440899819892237,-0.5717989357779674,False
20260818-191426,1787080635228,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44738289165574413,-0.5717989357779674,False
20260818-191426,1787080635445,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4492697333360108,-0.5717989357779674,False
20260818-191426,1787080635547,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44592711180049777,-0.5717989357779674,False
20260818-191426,1787080635649,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44741174004705125,-0.5717989357779674,False
20260818-191426,1787080635751,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44198815287329857,-0.5717989357779674,False
20260818-191426,1787080635699,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4473401386186871,-0.5717989357779674,False
20260818-191426,1787080635853,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44176083669199123,-0.5717989357779674,False
20260818-191426,1787080635955,SELL,-0.0,-4.6658,64688.95,0.015459,-0.439819621130587,-0.5717989357779674,False
20260818-191426,1787080636057,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4475215772157349,-0.5717989357779674,False
20260818-191426,1787080636159,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44444708080719747,-0.5717989357779674,False
20260818-191426,1787080636261,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44384266105935316,-0.5717989357779674,False
20260818-191426,1787080636363,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44989279067772997,-0.5717989357779674,False
20260818-191426,1787080636465,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4498757644348684,-0.5717989357779674,False
20260818-191426,1787080636567,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4435461713461422,-0.5717989357779674,False
20260818-191426,1787080636669,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4410521151393257,-0.5717989357779674,False
20260818-191426,1787080636771,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44263521713764203,-0.5717989357779674,False
20260818-191426,1787080636873,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44801098483936724,-0.5717989357779674,False
20260818-191426,1787080636975,SELL,-0.0,-4.6658,64688.95,0.015459,-0.44676871117342515,-0.5717989357779674,False
20260818-191426,1787080637077,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4651752390615343,-0.5717989357779674,False
20260818-191426,1787080637179,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4551445244399824,-0.5717989357779674,False
20260818-191426,1787080637281,SELL,-0.0,-4.6658,64688.95,0.015459,-0.46988806974903846,-0.5717989357779674,False
20260818-191426,1787080637383,SELL,-0.0,-4.6658,64688.95,0.015459,-0.46667640110630987,-0.5717989357779674,False
20260818-191426,1787080637318,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4669546159189742,-0.5717989357779674,False
20260818-191426,1787080637485,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4671231725089032,-0.5717989357779674,False
20260818-191426,1787080637587,SELL,-0.0,-4.6658,64688.95,0.015459,-0.46579391873067727,-0.5717989357779674,False
20260818-191426,1787080637689,SELL,-0.0,-4.6658,64688.95,0.015459,-0.4677102847316477,-0.5717989357779674,False
20260818-191426,1787080637791,SELL,-0.0,-4.6658,64688.95,0.015459,-0.465742263660983,-0.5717989357779674,False
20260818-191426,1787080637893,BUY,0.0,-4.6658,64688.95,0.015459,0.5214994490729383,0.08549923706792925,False
20260818-191426,1787080637995,BUY,0.0,-4.6658,64688.95,0.015459,0.11457329572538338,0.06913311378290628,False
20260818-191426,1787080638097,BUY,0.0,-4.6658,64688.95,0.015459,0.13475314190434234,0.06913311378290628,False
20260818-191426,1787080638199,BUY,0.0,-4.6658,64688.95,0.015459,0.003136993476763078,0.06913311378290628,False
20260818-191426,1787080638301,BUY,0.0,-4.6658,64688.95,0.015459,-0.012117478873110266,0.06913311378290628,False
20260818-191426,1787080638403,SELL,-0.0,-4.6658,64688.95,0.015459,-0.08297003489854299,-0.030626521207023683,False
20260818-191426,1787080638505,SELL,-0.0,-4.6658,64688.95,0.015459,-0.08806058374984155,-0.030626521207023683,False
20260818-191426,1787080638607,SELL,-0.0,-4.6658,64688.95,0.015459,-0.0670520583187551,-0.030626521207023683,False
20260818-191426,1787080638709,SELL,-0.0,-4.6658,64688.95,0.015459,-0.08824296671911325,-0.030626521207023683,False
20260818-191426,1787080638811,SELL,-0.0,-4.6658,64688.95,0.015459,-0.07994144389026009,-0.030626521207023683,False
20260818-191426,1787080638913,SELL,-0.0,-4.6658,64688.95,0.015459,-0.07997499813182035,-0.030626521207023683,False
20260818-191426,1787080639015,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09271354189936726,-0.030626521207023683,False
20260818-191426,1787080639117,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09779380566540236,-0.030626521207023683,False
20260818-191426,1787080639219,SELL,-0.0,-4.6658,64688.95,0.015459,-0.08197829772853266,-0.030626521207023683,False
20260818-191426,1787080639321,SELL,-0.0,-4.6658,64688.95,0.015459,-0.08902072952808632,-0.030626521207023683,False
20260818-191426,1787080639423,SELL,-0.0,-4.6658,64688.95,0.015459,-0.10154171902523795,-0.030626521207023683,False
20260818-191426,1787080639525,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09894422003134001,-0.030626521207023683,False
20260818-191426,1787080639627,SELL,-0.0,-4.6658,64688.95,0.015459,-0.10770612667555396,-0.030626521207023683,False
20260818-191426,1787080639729,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09945830247795723,-0.030626521207023683,False
20260818-191426,1787080639831,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09732583798478384,-0.030626521207023683,False
20260818-191426,1787080639933,SELL,-0.0,-4.6658,64688.95,0.015459,-0.10067523929757449,-0.030626521207023683,False
20260818-191426,1787080640035,SELL,-0.0,-4.6658,64688.95,0.015459,-0.08988826808935674,-0.030626521207023683,False
20260818-191426,1787080640137,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09518565896431208,-0.030626521207023683,False
20260818-191426,1787080640064,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09862426869384922,-0.030626521207023683,False
20260818-191426,1787080640239,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09392518804029865,-0.030626521207023683,False
20260818-191426,1787080640341,SELL,-0.0,-4.6658,64688.95,0.015459,-0.10034369802071846,-0.030626521207023683,False
20260818-191426,1787080640443,SELL,-0.0,-4.6658,64688.95,0.015459,-0.09173035010103564,-0.030626521207023683,False
