session,ts_ms,action,gross_bps
20260818-194618,1787082551889,SELL,-0.0
20260818-194618,1787082551933,SELL,-0.0
20260818-194618,1787082552035,SELL,-0.0
20260818-194618,1787082551932,SELL,-0.0
20260818-194618,1787082552137,SELL,-0.0
20260818-194618,1787082552239,SELL,-0.0
20260818-194618,1787082552341,SELL,-0.0
20260818-194618,1787082552204,SELL,-0.0
20260818-194618,1787082552443,SELL,-0.0
20260818-194618,1787082552545,SELL,-0.0
20260818-194920,1787082561725,SELL,-0.0
20260818-194920,1787082561827,SELL,-0.0
20260818-194920,1787082561929,SELL,-0.0
20260818-194920,1787082562031,SELL,-0.0
20260818-194920,1787082562133,SELL,-0.0
20260818-194920,1787082561999,SELL,-0.0
20260818-194920,1787082562643,SELL,-0.0
20260818-194920,1787082562745,SELL,-0.0
20260818-194920,1787082562847,SELL,-0.0
20260818-194920,1787082562949,SELL,-0.0
20260818-194920,1787082563051,SELL,-0.0
20260818-194920,1787082562956,SELL,-0.0
20260818-194920,1787082563153,SELL,-0.0
20260818-194920,1787082563255,SELL,-0.0
20260818-194920,1787082563357,SELL,-0.0
20260818-194920,1787082563459,SELL,-0.0
20260818-194920,1787082563561,SELL,-0.0
20260818-194920,1787082563663,SELL,-0.0
20260818-194920,1787082563765,SELL,-0.0
20260818-194920,1787082563867,SELL,-0.0
20260818-194920,1787082563969,SELL,-0.0
20260818-194920,1787082564071,SELL,-0.0
20260818-194920,1787082564173,SELL,-0.0
20260818-194920,1787082564026,SELL,-0.0
20260818-194920,1787082564275,SELL,-0.0
20260818-194920,1787082564377,SELL,-0.0
20260818-194920,1787082564479,SELL,-0.0
20260818-194920,1787082564581,SELL,-0.0
20260818-194920,1787082564683,SELL,-0.0
20260818-194920,1787082564785,SELL,-0.0
20260818-194920,1787082564887,SELL,-0.0
20260818-194920,1787082564943,SELL,-0.0
20260818-194920,1787082564989,SELL,-0.0
20260818-194920,1787082564951,SELL,-0.0
20260818-194920,1787082565295,SELL,-0.0
20260818-194920,1787082565601,SELL,-0.0
20260818-194920,1787082565530,SELL,-0.0
20260818-194920,1787082565703,SELL,-0.0
20260818-194920,1787082565710,SELL,-0.0
20260818-194920,1787082565805,SELL,-0.0
20260818-194920,1787082565907,SELL,-0.0
20260818-194920,1787082565747,SELL,-0.0
20260818-194920,1787082566009,SELL,-0.0
20260818-194920,1787082566111,SELL,-0.0
20260818-194920,1787082565961,SELL,-0.0
20260818-194920,1787082566213,SELL,-0.0
20260818-194920,1787082566315,SELL,-0.0
20260818-194920,1787082566417,SELL,-0.0
20260818-194920,1787082566519,SELL,-0.0
20260818-194920,1787082566621,SELL,-0.0
20260818-194920,1787082566723,SELL,-0.0
20260818-194920,1787082566825,SELL,-0.0
20260818-194920,1787082568049,SELL,-0.0
20260818-194920,1787082567922,SELL,-0.0
20260818-194920,1787082568151,SELL,-0.0
20260818-194920,1787082568253,SELL,-0.0
20260818-194920,1787082568355,SELL,-0.0
20260818-194920,1787082568457,SELL,-0.0
20260818-194920,1787082568559,SELL,-0.0
20260818-194920,1787082568661,SELL,-0.0
20260818-194920,1787082568586,SELL,-0.0
20260818-194920,1787082568763,SELL,-0.0
20260818-194920,1787082568865,SELL,-0.0
20260818-194920,1787082568786,SELL,-0.0
20260818-194920,1787082568967,SELL,-0.0
20260818-194920,1787082569069,SELL,-0.0
20260818-194920,1787082568959,SELL,-0.0
20260818-194920,1787082569579,SELL,-0.0
20260818-194920,1787082569681,SELL,-0.0
20260818-194920,1787082569783,SELL,-0.0
20260818-194920,1787082569885,SELL,-0.0
20260818-194920,1787082569691,SELL,-0.0
20260818-194920,1787082569987,SELL,-0.0
20260818-194920,1787082569839,SELL,-0.0
20260818-194920,1787082570089,SELL,-0.0
20260818-194920,1787082570011,SELL,-0.0
20260818-194920,1787082570191,SELL,-0.0
20260818-194920,1787082570293,SELL,-0.0
20260818-194920,1787082570395,SELL,-0.0
20260818-194920,1787082570497,SELL,-0.0
20260818-194920,1787082570599,SELL,-0.0
20260818-194920,1787082570701,SELL,-0.0
20260818-194920,1787082570803,SELL,-0.0
20260818-194920,1787082570660,SELL,-0.0
20260818-194920,1787082570905,SELL,-0.0
20260818-194920,1787082571007,SELL,-0.0
20260818-194920,1787082571109,SELL,-0.0
20260818-194920,1787082571019,SELL,-0.0
20260818-194920,1787082571211,SELL,-0.0
20260818-194920,1787082571313,SELL,-0.0
20260818-194920,1787082571415,SELL,-0.0
20260818-194920,1787082571517,SELL,-0.0
20260818-194920,1787082571424,SELL,-0.0
20260818-194920,1787082571619,SELL,-0.0
20260818-194920,1787082571721,SELL,-0.0
20260818-194920,1787082571823,SELL,-0.0
20260818-194920,1787082571925,SELL,-0.0
20260818-194920,1787082572027,SELL,-0.0
20260818-194920,1787082572129,SELL,-0.0
20260818-194920,1787082572046,SELL,-0.0
20260818-194920,1787082572231,SELL,-0.0
20260818-194920,1787082572333,SELL,-0.0
20260818-194920,1787082572168,SELL,-0.0
20260818-194920,1787082572435,SELL,-0.0
20260818-194920,1787082572537,SELL,-0.0
20260818-194920,1787082572639,SELL,-0.0
20260818-194920,1787082572741,SELL,-0.0
20260818-194920,1787082572843,SELL,-0.0
20260818-194920,1787082572945,SELL,-0.0
20260818-194920,1787082573047,SELL,-0.0
20260818-194920,1787082572947,SELL,-0.0
20260818-194920,1787082573149,SELL,-0.0
20260818-194920,1787082573251,SELL,-0.0
20260818-194920,1787082573353,SELL,-0.0
20260818-194920,1787082573455,SELL,-0.0
20260818-194920,1787082573350,SELL,-0.0
20260818-194920,1787082573557,SELL,-0.0
20260818-194920,1787082573659,SELL,-0.0
20260818-194920,1787082573761,SELL,-0.0
20260818-194920,1787082573863,SELL,-0.0
20260818-194920,1787082573965,SELL,-0.0
20260818-194920,1787082574067,SELL,-0.0
20260818-194920,1787082573945,SELL,-0.0
20260818-194920,1787082574169,SELL,-0.0
20260818-194920,1787082574271,SELL,-0.0
20260818-194920,1787082574373,SELL,-0.0
20260818-194920,1787082577031,BUY,0.3094535746142854
20260818-194920,1787082577229,BUY,0.3094535746142854
20260818-194920,1787082577167,BUY,0.3094535746142854
20260818-194920,1787082577331,BUY,0.3094535746142854
20260818-194920,1787082577433,BUY,0.3094535746142854
20260818-194920,1787082577332,BUY,0.3094535746142854
20260818-194920,1787082577535,BUY,0.3094535746142854
20260818-194920,1787082577637,BUY,0.3094535746142854
20260818-194920,1787082577739,BUY,0.3094535746142854
20260818-194920,1787082577841,BUY,0.3094535746142854
20260818-194920,1787082577760,BUY,0.3094535746142854
20260818-194920,1787082577943,BUY,0.3094535746142854
20260818-194920,1787082578045,BUY,0.3094535746142854
20260818-194920,1787082577899,BUY,0.3094535746142854
20260818-194920,1787082578147,BUY,0.3094535746142854
20260818-194920,1787082578249,BUY,0.3094535746142854
20260818-194920,1787082578351,BUY,0.3094535746142854
20260818-194920,1787082578453,BUY,0.3094535746142854
20260818-194920,1787082578312,BUY,0.3094535746142854
20260818-194920,1787082578555,BUY,0.3094535746142854
20260818-194920,1787082578657,BUY,0.3094535746142854
20260818-194920,1787082578575,BUY,0.3094535746142854
20260818-194920,1787082578759,BUY,0.3094535746142854
20260818-194920,1787082578804,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578812,BUY,0.3094535746142854
20260818-194920,1787082578814,BUY,0.3094535746142854
20260818-194920,1787082578861,BUY,0.0
20260818-194920,1787082578963,BUY,0.0
20260818-194920,1787082579065,BUY,0.0
20260818-194920,1787082578940,BUY,0.0
20260818-194920,1787082579167,BUY,0.0
20260818-194920,1787082579269,BUY,0.0
20260818-194920,1787082579371,BUY,0.0
20260818-194920,1787082579473,BUY,0.0
20260818-194920,1787082579575,BUY,0.0
20260818-194920,1787082579677,BUY,0.0
20260818-194920,1787082579779,BUY,0.0
20260818-194920,1787082579621,BUY,0.0
20260818-194920,1787082579881,BUY,0.0
20260818-194920,1787082579983,BUY,0.0
20260818-194920,1787082579886,BUY,0.0
20260818-194920,1787082580085,BUY,0.0
20260818-194920,1787082580005,BUY,0.0
20260818-194920,1787082580187,BUY,0.0
20260818-194920,1787082580289,BUY,0.0
20260818-194920,1787082580391,BUY,0.0
20260818-194920,1787082580493,BUY,0.0
20260818-194920,1787082580595,BUY,0.0
20260818-194920,1787082580697,BUY,0.0
20260818-194920,1787082580799,BUY,0.0
20260818-194920,1787082580901,BUY,0.0
20260818-194920,1787082580821,BUY,0.0
20260818-194920,1787082581003,BUY,0.0
20260818-194920,1787082581105,BUY,0.0
20260818-194920,1787082581207,BUY,0.0
20260818-194920,1787082581309,BUY,0.0
20260818-194920,1787082581197,BUY,0.0
20260818-194920,1787082581411,BUY,0.0
20260818-194920,1787082581513,BUY,0.0
20260818-194920,1787082581615,BUY,0.0
20260818-194920,1787082581717,BUY,0.0
20260818-194920,1787082581819,BUY,0.0
20260818-194920,1787082581921,BUY,0.0
20260818-194920,1787082581835,BUY,0.0
20260818-194920,1787082582023,BUY,0.0
20260818-194920,1787082582125,BUY,0.0
20260818-194920,1787082582227,BUY,0.0
20260818-194920,1787082582329,BUY,0.0
20260818-194920,1787082582431,BUY,0.0
20260818-194920,1787082582533,BUY,0.0
20260818-194920,1787082582635,BUY,0.0
20260818-194920,1787082582737,BUY,0.603415797579402
20260818-194920,1787082582839,BUY,0.603415797579402
20260818-194920,1787082582941,BUY,1.268720394911981
20260818-194920,1787082582848,BUY,0.603415797579402
20260818-194920,1787082583043,BUY,1.4079701943526886
20260818-194920,1787082583145,BUY,1.4079701943526886
20260818-194920,1787082583247,BUY,1.4079701943526886
20260818-194920,1787082583125,BUY,1.4079701943526886
20260818-194920,1787082583349,BUY,1.4079701943526886
20260818-194920,1787082583451,BUY,1.4079701943526886
20260818-194920,1787082583553,BUY,1.4079701943526886
20260818-194920,1787082583655,BUY,1.4079701943526886
20260818-194920,1787082583757,BUY,1.4079701943526886
20260818-194920,1787082583859,BUY,1.4079701943526886
20260818-194920,1787082583801,BUY,1.4079701943526886
20260818-194920,1787082583961,BUY,1.4079701943526886
20260818-194920,1787082583866,BUY,1.4079701943526886
20260818-194920,1787082584063,BUY,1.4079701943526886
20260818-194920,1787082584165,BUY,1.4079701943526886
20260818-194920,1787082584066,BUY,1.4079701943526886
20260818-194920,1787082584267,BUY,1.4079701943526886
20260818-194920,1787082584369,BUY,1.4079701943526886
20260818-194920,1787082584471,BUY,1.4079701943526886
20260818-194920,1787082584573,BUY,1.4079701943526886
20260818-194920,1787082584584,BUY,1.4079701943526886
20260818-194920,1787082584643,BUY,1.4079701943526886
20260818-194920,1787082584644,BUY,1.4079701943526886
20260818-194920,1787082584644,BUY,1.4079701943526886
20260818-194920,1787082584644,BUY,1.4079701943526886
20260818-194920,1787082584644,BUY,1.4079701943526886
20260818-194920,1787082584644,BUY,1.4079701943526886
20260818-194920,1787082584646,BUY,1.4079701943526886
20260818-194920,1787082584646,BUY,1.4079701943526886
20260818-194920,1787082584646,BUY,1.4079701943526886
20260818-194920,1787082584646,BUY,1.4079701943526886
20260818-194920,1787082584646,BUY,1.4079701943526886
20260818-194920,1787082584646,BUY,1.4079701943526886
20260818-194920,1787082584649,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584653,BUY,1.4079701943526886
20260818-194920,1787082584675,BUY,0.8045058516192753
20260818-194920,1787082584777,BUY,0.8045058516192753
20260818-194920,1787082584658,BUY,0.8045058516192753
20260818-194920,1787082584809,BUY,0.8045058516192753
20260818-194920,1787082584812,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584834,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584835,BUY,0.8045058516192753
20260818-194920,1787082584846,BUY,0.8045058516192753
20260818-194920,1787082584855,BUY,0.13923213477580598
20260818-194920,1787082584855,BUY,0.13923213477580598
20260818-194920,1787082584879,BUY,0.13923213477580598
20260818-194920,1787082584855,BUY,0.13923213477580598
20260818-194920,1787082584919,BUY,0.13923213477580598
20260818-194920,1787082584919,BUY,0.13923213477580598
20260818-194920,1787082584919,BUY,0.13923213477580598
20260818-194920,1787082584933,BUY,0.13923213477580598
20260818-194920,1787082584970,BUY,0.13923213477580598
20260818-194920,1787082584982,BUY,0.0
20260818-194920,1787082584982,BUY,0.0
20260818-194920,1787082584981,BUY,0.06188047013597139
20260818-194920,1787082585083,BUY,0.0
20260818-194920,1787082584982,BUY,0.0
20260818-194920,1787082585185,BUY,0.0
20260818-194920,1787082585116,BUY,0.0
20260818-194920,1787082585287,BUY,0.0
20260818-194920,1787082585389,BUY,0.0
20260818-194920,1787082585491,BUY,0.0
20260818-194920,1787082585399,BUY,0.0
20260818-194920,1787082585593,BUY,0.0
20260818-194920,1787082585695,BUY,0.0
20260818-194920,1787082585693,BUY,0.0
20260818-194920,1787082585797,BUY,0.0
20260818-194920,1787082585899,BUY,0.0
20260818-194920,1787082585743,BUY,0.0
20260818-194920,1787082586001,BUY,0.0
20260818-194920,1787082585939,BUY,0.0
20260818-194920,1787082586103,BUY,0.0
20260818-194920,1787082586205,BUY,0.0
20260818-194920,1787082586070,BUY,0.0
20260818-194920,1787082586307,BUY,0.0
20260818-194920,1787082586409,BUY,0.0
20260818-194920,1787082586511,BUY,0.0
20260818-194920,1787082586613,BUY,0.0
20260818-194920,1787082586715,BUY,0.0
20260818-194920,1787082586693,BUY,0.0
20260818-194920,1787082586817,BUY,0.0
20260818-194920,1787082586715,BUY,0.0
20260818-194920,1787082586919,BUY,0.0
20260818-194920,1787082587021,BUY,0.0
20260818-194920,1787082586952,BUY,0.0
20260818-194920,1787082587123,BUY,0.0
20260818-194920,1787082587225,BUY,0.0
20260818-194920,1787082587327,BUY,0.0
20260818-194920,1787082587429,BUY,0.0
20260818-194920,1787082587531,BUY,0.0
20260818-194920,1787082587633,BUY,0.0
20260818-194920,1787082587553,BUY,0.0
20260818-194920,1787082587705,BUY,0.0
20260818-194920,1787082587735,BUY,0.0
20260818-194920,1787082587837,BUY,0.0
20260818-194920,1787082587725,BUY,0.0
20260818-194920,1787082587939,BUY,0.0
20260818-194920,1787082588041,BUY,0.0
20260818-194920,1787082588143,BUY,0.0
20260818-194920,1787082588066,BUY,0.0
20260818-194920,1787082588245,BUY,0.0
20260818-194920,1787082588347,BUY,0.0
20260818-194920,1787082588449,BUY,0.0
20260818-194920,1787082588551,BUY,0.0
20260818-194920,1787082588653,BUY,0.0
20260818-194920,1787082588755,BUY,0.0
20260818-194920,1787082588857,BUY,0.0
20260818-194920,1787082588959,BUY,0.0
20260818-194920,1787082589061,BUY,0.0
20260818-194920,1787082589163,BUY,0.0
20260818-194920,1787082589265,BUY,0.0
20260818-194920,1787082589367,BUY,0.0
20260818-194920,1787082589469,BUY,0.0
20260818-194920,1787082589571,BUY,0.0
20260818-194920,1787082589492,BUY,0.0
20260818-194920,1787082589673,BUY,0.0
20260818-194920,1787082589775,BUY,0.0
20260818-194920,1787082589877,BUY,0.0
20260818-194920,1787082589979,BUY,0.0
20260818-194920,1787082590081,BUY,0.0
20260818-194920,1787082590183,BUY,0.0
20260818-194920,1787082590070,BUY,0.0
20260818-194920,1787082590285,BUY,0.0
20260818-194920,1787082590387,BUY,0.0
20260818-194920,1787082590489,BUY,0.0
20260818-194920,1787082590591,BUY,0.0
20260818-194920,1787082590693,BUY,0.0
20260818-194920,1787082590539,BUY,0.0
20260818-194920,1787082590795,BUY,0.0
20260818-194920,1787082590897,BUY,0.0
20260818-194920,1787082590999,BUY,0.0
20260818-194920,1787082591101,BUY,0.0
20260818-194920,1787082591006,BUY,0.0
20260818-194920,1787082591203,BUY,0.0
20260818-194920,1787082591305,BUY,0.0
20260818-194920,1787082591407,BUY,0.0
20260818-194920,1787082591509,BUY,0.0
20260818-194920,1787082591611,BUY,0.0
20260818-194920,1787082591524,BUY,0.0
20260818-194920,1787082591713,BUY,0.0
20260818-194920,1787082591815,BUY,0.0
20260818-194920,1787082591917,BUY,0.0
20260818-194920,1787082592019,BUY,0.0
20260818-194920,1787082592121,BUY,0.0
20260818-194920,1787082592223,BUY,0.0
20260818-194920,1787082592070,BUY,0.0
20260818-194920,1787082592325,BUY,0.0
20260818-194920,1787082592427,BUY,0.0
20260818-194920,1787082592529,BUY,0.0
20260818-194920,1787082592465,BUY,0.0
20260818-194920,1787082592631,BUY,0.0
20260818-194920,1787082592733,BUY,0.0
20260818-194920,1787082592835,BUY,0.0
20260818-194920,1787082592762,BUY,0.0
20260818-194920,1787082592937,BUY,0.0
20260818-194920,1787082593039,BUY,0.0
20260818-194920,1787082593141,BUY,0.0
20260818-194920,1787082593243,BUY,0.0
20260818-194920,1787082593345,BUY,0.0
20260818-194920,1787082593447,BUY,0.0
20260818-194920,1787082593549,BUY,0.0
20260818-194920,1787082593651,BUY,0.0
20260818-194920,1787082593753,BUY,0.0
20260818-194920,1787082593855,BUY,0.0
20260818-194920,1787082593957,BUY,0.0
20260818-194920,1787082594059,BUY,0.0
20260818-194920,1787082594161,BUY,0.0
20260818-194920,1787082594071,BUY,0.0
20260818-194920,1787082594263,BUY,0.0
20260818-194920,1787082594365,BUY,0.0
